vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,rate_code_id,store_and_fwd_flag,pickup_location_id,dropoff_location_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,2019-03-01 00:03:49,2019-03-01 00:36:19,0,18.60,2,N,132,50,1,52,2.5,0.5,12.2,5.76,0.3,73.26,2.5
1,2019-03-01 00:00:14,2019-03-01 00:00:15,1,.00,1,N,68,68,1,2.5,3.5,0.5,7,0,0.3,13.8,2.5
2,2019-03-01 00:03:23,2019-03-01 00:11:53,1,1.85,1,N,148,233,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,2019-03-01 00:28:29,2019-03-01 00:34:54,1,1.55,1,N,114,68,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2019-03-01 00:37:41,2019-03-01 00:44:54,1,1.26,1,N,68,107,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2019-03-01 00:58:23,2019-03-01 01:03:48,1,.91,1,N,249,158,1,5.5,0.5,0.5,2.32,0,0.3,11.62,2.5
2,2019-03-01 00:01:27,2019-03-01 00:11:47,1,2.04,1,N,48,68,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,2019-03-01 00:03:49,2019-03-01 00:07:55,2,.99,1,N,13,88,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2019-03-01 00:16:06,2019-03-01 00:30:43,2,7.26,1,N,261,141,1,21.5,0.5,0.5,2.5,0,0.3,27.8,2.5
2,2019-03-01 00:34:30,2019-03-01 00:40:27,3,1.63,1,N,141,233,1,7,0.5,0.5,1,0,0.3,11.8,2.5
2,2019-03-01 00:18:45,2019-03-01 00:25:10,3,1.35,1,N,234,246,1,7,0.5,0.5,1,0,0.3,11.8,2.5
2,2019-03-01 00:28:59,2019-03-02 00:25:10,3,.88,1,N,246,68,1,5.5,0.5,0.5,0.93,0,0.3,10.23,2.5
2,2019-03-01 00:36:15,2019-03-01 00:56:07,4,2.84,1,N,90,232,1,14.5,0.5,0.5,2.74,0,0.3,21.04,2.5
2,2019-02-28 23:57:31,2019-03-01 00:15:54,1,3.51,1,N,234,263,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5
2,2019-03-01 00:35:40,2019-03-01 00:39:47,1,1.91,1,N,75,162,1,7,0.5,0.5,3.24,0,0.3,14.04,2.5
2,2019-03-01 00:05:12,2019-03-01 00:38:38,1,12.01,1,N,234,78,2,37.5,0.5,0.5,0,0,0.3,41.3,2.5
2,2019-03-01 00:03:43,2019-03-01 00:08:16,1,1.60,1,N,229,236,1,6.5,0.5,0.5,2,0,0.3,12.3,2.5
2,2019-03-01 00:26:07,2019-03-01 00:33:15,1,1.72,1,N,230,68,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,2019-03-01 00:08:15,2019-03-01 00:32:19,1,8.45,1,N,138,17,1,26.5,0.5,0.5,2,0,0.3,29.8,0
2,2019-03-01 00:23:38,2019-03-01 00:28:25,1,1.06,1,N,48,68,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,2019-03-01 00:40:55,2019-03-01 01:03:02,1,5.77,1,N,90,7,1,20,0.5,0.5,4.76,0,0.3,28.56,2.5
2,2019-03-01 00:48:03,2019-03-01 01:05:55,1,4.58,1,N,230,231,1,16.5,0.5,0.5,6.09,0,0.3,26.39,2.5
1,2019-03-01 00:05:35,2019-03-01 00:13:59,1,1.70,1,N,161,186,1,8,3,0.5,1.2,0,0.3,13,2.5
1,2019-03-01 00:27:15,2019-03-01 00:49:30,1,9.00,1,N,90,26,1,26.5,3,0.5,5,5.76,0.3,41.06,2.5
2,2019-03-01 00:30:52,2019-03-01 00:33:46,1,.42,1,N,107,137,2,3.5,0.5,0.5,0,0,0.3,7.3,2.5
2,2019-03-01 00:48:46,2019-03-01 01:00:31,1,3.60,1,N,107,263,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
2,2019-03-01 00:31:05,2019-03-01 00:34:45,5,.93,1,N,249,68,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,2019-03-01 00:36:40,2019-03-01 00:51:39,5,3.95,1,N,68,238,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5
2,2019-03-01 00:01:38,2019-03-01 00:20:24,1,4.73,1,N,231,189,1,17,0.5,0.5,0,0,0.3,20.8,2.5
2,2019-03-01 00:48:53,2019-03-01 01:01:13,2,4.83,1,N,13,79,1,16,0.5,0.5,3.96,0,0.3,23.76,2.5
2,2019-03-01 00:10:55,2019-03-01 00:15:39,1,1.20,1,N,162,237,1,6,0.5,0.5,2.94,0,0.3,12.74,2.5
2,2019-03-01 00:29:30,2019-03-01 00:37:21,1,1.60,1,N,162,186,1,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,2019-03-01 00:42:22,2019-03-01 00:46:02,1,.85,1,N,90,107,1,5,0.5,0.5,0.88,0,0.3,9.68,2.5
2,2019-03-01 00:48:19,2019-03-01 01:02:35,1,2.82,1,N,234,186,2,12,0.5,0.5,0,0,0.3,15.8,2.5
2,2019-03-01 00:09:43,2019-03-01 00:48:06,5,4.63,1,N,234,112,1,25.5,0.5,0.5,5.86,0,0.3,35.16,2.5
1,2019-03-01 00:43:48,2019-03-01 00:50:04,1,1.20,1,N,230,186,1,6.5,3,0.5,3.05,0,0.3,13.35,2.5
1,2019-03-01 00:55:40,2019-03-01 01:00:15,1,.60,1,N,100,234,2,5,3,0.5,0,0,0.3,8.8,2.5
1,2019-03-01 00:27:14,2019-03-01 00:33:13,1,1.80,1,N,239,48,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
1,2019-03-01 00:47:10,2019-03-01 01:02:11,1,2.60,1,N,164,148,1,12,3,0.5,2.2,0,0.3,18,2.5
2,2019-03-01 00:06:00,2019-03-01 00:10:33,1,.74,1,N,230,161,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,2019-03-01 00:23:30,2019-03-01 00:36:07,1,1.41,1,N,170,79,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
1,2019-03-01 00:09:13,2019-03-01 00:14:45,1,.90,1,N,140,262,2,6,3,0.5,0,0,0.3,9.8,2.5
1,2019-03-01 00:32:33,2019-03-01 00:39:57,1,1.80,1,N,164,249,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
1,2019-03-01 00:45:59,2019-03-01 01:00:22,1,3.40,1,N,186,238,1,13.5,3,0.5,4.3,0,0.3,21.6,2.5
1,2019-03-01 00:03:51,2019-03-01 00:05:43,0,.80,1,N,48,142,1,4,3,0.5,1.55,0,0.3,9.35,2.5
2,2019-03-01 00:08:02,2019-03-01 00:34:29,6,20.92,2,N,132,243,1,52,0,0.5,11.71,5.76,0.3,70.27,0
2,2019-03-01 00:00:07,2019-03-01 00:14:30,1,3.91,1,N,234,239,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5
2,2019-03-01 00:50:35,2019-03-01 01:06:52,1,3.57,1,N,79,43,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5
2,2019-03-01 00:18:09,2019-03-01 00:44:40,1,10.77,1,N,87,238,1,33,0.5,0.5,4.8,0,0.3,41.6,2.5
2,2019-03-01 00:53:51,2019-03-01 01:05:34,1,2.31,1,N,143,236,2,11,0.5,0.5,0,0,0.3,14.8,2.5
2,2019-03-01 00:31:22,2019-03-01 00:34:12,1,.63,1,N,114,144,1,4.5,0.5,0.5,0.7,0,0.3,9,2.5
2,2019-03-01 00:40:26,2019-03-01 00:49:23,1,1.18,1,N,211,148,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,2019-03-01 00:53:03,2019-03-01 01:04:23,1,2.52,1,N,148,107,1,10.5,0.5,0.5,3.58,0,0.3,17.88,2.5
2,2019-03-01 00:33:22,2019-03-01 00:38:33,2,.68,1,N,144,211,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,2019-03-01 00:56:18,2019-03-01 01:10:10,3,3.92,1,N,144,189,1,14,0.5,0.5,4.45,0,0.3,22.25,2.5
2,2019-03-01 00:16:21,2019-03-01 00:24:35,1,1.18,1,N,79,249,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,2019-03-01 00:39:12,2019-03-01 01:01:25,1,3.86,1,N,68,137,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
1,2019-03-01 00:05:33,2019-03-01 00:11:39,1,1.80,1,N,162,236,1,7.5,3,0.5,3.35,0,0.3,14.65,2.5
2,2019-03-01 00:13:04,2019-03-01 00:41:38,1,20.16,1,N,136,216,1,54,0.5,0.5,0,5.76,0.3,61.06,0
2,2019-03-01 00:32:47,2019-03-01 00:34:05,1,.13,1,N,262,262,2,3,0.5,0.5,0,0,0.3,6.8,2.5
1,2019-03-01 00:57:51,2019-03-01 01:05:37,2,1.50,1,N,114,231,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
1,2019-03-01 00:08:12,2019-03-01 00:29:04,2,5.10,1,N,249,75,2,18,3,0.5,0,0,0.3,21.8,2.5
2,2019-03-01 00:05:11,2019-03-01 00:52:33,1,6.24,1,N,79,37,1,32,0.5,0.5,7.16,0,0.3,42.96,2.5
2,2019-03-01 00:46:33,2019-03-01 01:21:25,2,14.87,1,N,132,66,1,43,0.5,0.5,8.86,0,0.3,53.16,0
1,2019-03-01 00:41:18,2019-03-01 00:47:47,1,.70,1,N,48,161,2,6,3,0.5,0,0,0.3,9.8,2.5
1,2019-03-01 00:38:04,2019-03-01 00:42:04,1,.70,1,N,107,79,3,5,3,0.5,0,0,0.3,8.8,2.5
1,2019-03-01 00:43:37,2019-03-01 00:47:56,2,.50,1,N,79,79,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5
2,2019-02-28 23:58:28,2019-03-01 00:19:03,1,3.03,1,N,230,79,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5
1,2019-03-01 00:39:46,2019-03-01 00:52:43,1,6.80,1,N,144,141,1,20.5,3,0.5,5,0,0.3,29.3,2.5
1,2019-03-01 00:55:55,2019-03-01 01:15:30,1,5.80,1,N,141,82,2,19.5,3,0.5,0,0,0.3,23.3,2.5
1,2019-03-01 00:07:52,2019-03-01 00:13:45,2,.80,1,N,68,164,2,6,3,0.5,0,0,0.3,9.8,2.5
2,2019-03-01 00:53:33,2019-03-01 01:14:11,2,4.44,1,N,114,17,2,18,0.5,0.5,0,0,0.3,21.8,2.5
1,2019-03-01 00:44:12,2019-03-01 01:15:10,1,16.80,2,N,132,141,1,52,2.5,0.5,11.05,0,0.3,66.35,2.5
1,2019-03-01 00:16:51,2019-03-01 00:45:27,1,17.70,2,N,132,48,1,52,2.5,0.5,12,5.76,0.3,73.06,2.5
2,2019-03-01 00:17:26,2019-03-01 00:25:38,5,1.80,1,N,113,170,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,2019-03-01 00:11:18,2019-03-01 00:38:11,1,5.67,1,N,249,87,1,22,0.5,0.5,5.16,0,0.3,30.96,2.5
2,2019-03-01 00:19:24,2019-03-01 00:29:49,1,2.80,1,N,237,226,2,11,0.5,0.5,0,0,0.3,14.8,2.5
2,2019-03-01 00:04:54,2019-03-01 00:24:14,1,4.34,1,N,68,141,1,16.5,0.5,0.5,2,0,0.3,22.3,2.5
2,2019-03-01 00:04:30,2019-03-01 00:14:01,1,1.60,1,N,249,224,1,8,0.5,0.5,1.18,0,0.3,12.98,2.5
2,2019-03-01 00:15:24,2019-03-01 00:18:34,1,.49,1,N,224,107,2,4,0.5,0.5,0,0,0.3,7.8,2.5
1,2019-03-01 00:21:13,2019-03-01 00:31:06,2,2.00,1,N,163,140,1,9.5,3,0.5,3.95,0,0.3,17.25,2.5
2,2019-03-01 00:13:08,2019-03-01 00:52:40,1,5.48,1,N,233,88,1,27.5,0.5,0.5,6.26,0,0.3,37.56,2.5
1,2019-03-01 00:36:31,2019-03-01 00:38:53,1,.60,1,N,239,238,1,4,3,0.5,1.55,0,0.3,9.35,2.5
2,2019-03-01 00:00:35,2019-03-01 00:15:10,2,3.84,1,N,87,256,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5
2,2019-03-01 00:06:34,2019-03-01 00:08:49,1,.36,1,N,230,161,2,0,0,0,0,0,0,0,0
2,2019-03-01 00:20:21,2019-03-01 00:38:35,1,4.43,1,N,161,166,2,16,0.5,0.5,0,0,0.3,19.8,2.5
2,2019-03-01 00:45:08,2019-03-01 00:45:23,1,.00,5,N,166,166,1,17,0,0.5,3.56,0,0.3,21.36,0
2,2019-03-01 00:47:34,2019-03-01 01:09:19,1,4.54,1,N,166,68,2,0,0,0,0,0,0,0,0
2,2019-03-01 00:01:26,2019-03-01 00:08:25,1,1.45,1,N,230,186,1,7,0.5,0.5,1,0,0.3,11.8,2.5
2,2019-03-01 00:21:59,2019-03-01 00:32:35,1,2.47,1,N,186,143,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
1,2019-03-01 00:16:25,2019-03-01 00:33:54,1,3.40,1,N,158,237,1,14,3,0.5,3.55,0,0.3,21.35,2.5
1,2019-03-01 00:42:42,2019-03-01 00:59:54,1,5.30,1,N,163,116,2,17.5,3,0.5,0,0,0.3,21.3,2.5
2,2019-03-01 00:12:24,2019-03-01 00:23:37,1,3.17,1,N,88,68,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,2019-03-01 00:09:27,2019-03-01 00:46:33,1,12.76,1,N,234,149,1,39.5,0.5,0.5,5,0,0.3,48.3,2.5
1,2019-03-01 00:13:12,2019-03-01 00:17:15,1,.30,1,N,249,114,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5
1,2019-03-01 00:25:22,2019-03-01 00:41:09,1,3.20,1,N,114,237,1,13,3,0.5,1,0,0.3,17.8,2.5
1,2019-03-01 00:48:53,2019-03-01 00:56:28,1,1.70,1,N,161,234,1,7.5,3,0.5,2.8,0,0.3,14.1,2.5
2,2019-03-01 00:47:51,2019-03-01 00:55:28,4,1.75,1,N,230,137,1,7.5,0.5,0.5,2.82,0,0.3,14.12,2.5
2,2019-03-01 00:12:47,2019-03-01 00:37:20,1,7.75,1,N,230,42,1,26,0.5,0.5,5.96,0,0.3,35.76,2.5
1,2019-03-01 00:02:11,2019-03-01 00:10:42,1,4.20,1,N,87,224,1,14,3,0.5,2.67,0,0.3,20.47,2.5
1,2019-03-01 00:32:30,2019-03-01 00:43:00,1,1.40,1,N,144,4,1,8.5,3,0.5,3.05,0,0.3,15.35,2.5
2,2019-03-01 00:13:58,2019-03-01 00:33:36,2,4.59,1,N,68,238,1,18,0.5,0.5,2,0,0.3,23.8,2.5
2,2019-03-01 00:32:12,2019-03-01 00:45:31,3,2.12,1,N,249,234,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,2019-03-01 00:34:16,2019-03-01 01:03:31,1,18.19,2,N,132,234,1,52,0,0.5,12.21,5.76,0.3,73.27,2.5
2,2019-03-01 00:16:48,2019-03-01 00:41:07,1,15.55,1,N,132,145,1,43,0.5,0.5,6.64,0,0.3,50.94,0
2,2019-03-01 00:13:21,2019-03-01 00:24:12,4,2.61,1,N,114,230,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,2019-03-01 00:48:21,2019-03-01 00:57:57,5,1.58,1,N,114,45,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
1,2019-03-01 00:29:06,2019-03-01 00:31:19,1,.40,1,N,144,144,1,3.5,3,0.5,2.15,0,0.3,9.45,2.5
1,2019-03-01 00:37:49,2019-03-01 00:55:12,1,3.90,1,N,144,40,1,15.5,3,0.5,3.85,0,0.3,23.15,2.5
2,2019-03-01 00:20:08,2019-03-01 00:21:06,3,.20,1,N,198,198,2,3,0.5,0.5,0,0,0.3,4.3,0
2,2019-03-01 00:44:10,2019-03-01 00:50:36,2,1.20,1,N,148,4,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,2019-02-28 23:53:14,2019-02-28 23:56:10,1,.74,1,N,68,68,1,4.5,0.5,0.5,0.7,0,0.3,9,2.5
2,2019-02-28 23:58:05,2019-03-01 00:21:25,1,4.47,1,N,68,97,2,18.5,0.5,0.5,0,0,0.3,22.3,2.5
2,2019-03-01 00:13:03,2019-03-01 00:30:40,1,4.53,1,N,79,143,1,16,0.5,0.5,3.96,0,0.3,23.76,2.5
2,2019-03-01 00:58:05,2019-03-01 01:17:27,1,4.35,1,N,144,189,2,17,0.5,0.5,0,0,0.3,20.8,2.5
1,2019-03-01 00:11:06,2019-03-01 00:23:41,2,1.70,1,N,230,141,1,10,3,0.5,2.07,0,0.3,15.87,2.5
1,2019-03-01 00:41:46,2019-03-01 00:44:30,2,.70,1,N,234,113,2,4.5,3,0.5,0,0,0.3,8.3,2.5
1,2019-03-01 00:55:27,2019-03-01 01:00:10,4,.60,1,N,158,90,1,5,3,0.5,1.2,0,0.3,10,2.5
1,2019-03-01 00:13:07,2019-03-01 00:28:31,4,5.40,1,N,79,75,1,18,3,0.5,2,0,0.3,23.8,2.5
2,2019-03-01 00:21:49,2019-03-01 00:29:21,1,.98,1,N,48,186,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,2019-03-01 00:32:53,2019-03-01 00:41:37,1,1.80,1,N,68,249,1,8,0.5,0.5,1.77,0,0.3,13.57,2.5
2,2019-03-01 00:45:24,2019-03-01 00:54:44,1,1.83,1,N,249,144,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,2019-03-01 00:10:39,2019-03-01 00:14:48,1,.91,1,N,48,50,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,2019-03-01 00:16:25,2019-03-01 00:34:00,1,4.91,1,N,48,261,1,17,0.5,0.5,3.12,0,0.3,23.92,2.5
2,2019-03-01 00:02:43,2019-03-01 00:15:45,3,4.29,1,N,50,41,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5
2,2019-03-01 00:07:55,2019-03-01 00:18:57,4,1.91,1,N,164,79,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,2019-03-01 00:36:39,2019-03-01 00:39:16,4,.68,1,N,90,164,2,4,0.5,0.5,0,0,0.3,7.8,2.5
2,2019-03-01 00:42:43,2019-03-01 01:15:27,3,11.79,1,N,164,180,1,35.5,0.5,0.5,9.01,5.76,0.3,54.07,2.5
2,2019-03-01 00:33:42,2019-03-01 00:49:06,1,3.35,1,N,166,143,1,14,0.5,0.5,2,0,0.3,19.8,2.5
1,2019-03-01 00:08:36,2019-03-01 00:24:42,1,3.80,1,N,151,229,2,14,3,0.5,0,0,0.3,17.8,2.5
1,2019-03-01 00:32:22,2019-03-01 00:39:33,1,1.20,1,N,162,164,1,7,3,0.5,2,0,0.3,12.8,2.5
1,2019-03-01 00:50:59,2019-03-01 01:04:29,1,3.60,1,N,229,179,1,13.5,3,0.5,3.45,0,0.3,20.75,2.5
1,2019-03-01 00:01:40,2019-03-01 00:07:34,1,1.70,1,N,238,166,2,7.5,3,0.5,0,0,0.3,11.3,2.5
2,2019-03-01 00:07:44,2019-03-01 00:11:34,1,.57,1,N,113,114,1,4.5,0.5,0.5,1.24,0,0.3,9.54,2.5
2,2019-03-01 00:13:34,2019-03-01 00:22:15,1,1.04,1,N,114,144,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2019-03-01 00:16:42,2019-03-01 00:23:17,1,1.45,1,N,142,48,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2019-03-01 00:30:08,2019-03-01 00:35:57,2,.64,1,N,230,162,1,5.5,0.5,0.5,2.79,0,0.3,12.09,2.5
2,2019-03-01 00:44:29,2019-03-01 01:01:02,2,3.08,1,N,186,231,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5
2,2019-03-01 00:08:30,2019-03-01 00:12:07,1,.45,1,N,114,144,1,4.5,0.5,0.5,1,0,0.3,9.3,2.5
2,2019-03-01 00:18:51,2019-03-01 00:44:23,1,6.61,1,N,249,145,1,22,0.5,0.5,10,0,0.3,35.8,2.5
2,2019-03-01 00:43:58,2019-03-01 00:52:44,5,1.92,1,N,234,148,1,8.5,0.5,0.5,2.4,0,0.3,14.7,2.5
2,2019-03-01 00:58:22,2019-03-01 01:06:09,5,2.64,1,N,144,229,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,2019-03-01 00:38:46,2019-03-01 00:55:25,1,7.82,1,N,138,164,1,23.5,0.5,0.5,6.61,5.76,0.3,39.67,2.5
2,2019-03-01 00:08:03,2019-03-01 00:27:39,1,2.94,1,N,234,87,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5
2,2019-03-01 00:38:10,2019-03-01 00:45:37,1,1.50,1,N,88,87,1,6.5,0.5,0.5,3.09,0,0.3,13.39,2.5
2,2019-03-01 00:56:17,2019-03-01 01:17:17,1,6.11,1,N,87,255,2,21.5,0.5,0.5,0,0,0.3,25.3,2.5
2,2019-03-01 00:13:48,2019-03-01 00:36:22,1,9.81,1,N,138,243,1,30,0.5,0.5,9.26,5.76,0.3,46.32,0
2,2019-03-01 00:56:59,2019-03-01 01:13:12,1,9.63,1,N,48,243,1,27.5,0.5,0.5,6.26,0,0.3,37.56,2.5
1,2019-03-01 00:09:39,2019-03-01 00:16:35,1,1.40,1,N,231,249,1,7,3,0.5,2.15,0,0.3,12.95,2.5
1,2019-03-01 00:21:41,2019-03-01 00:27:10,2,1.50,1,N,249,68,1,7,3,0.5,2.7,0,0.3,13.5,2.5
1,2019-03-01 00:22:34,2019-03-01 00:39:59,1,3.20,1,N,230,79,1,13.5,3,0.5,3.46,0,0.3,20.76,2.5
1,2019-03-01 00:16:33,2019-03-01 00:23:21,1,1.70,1,N,144,148,1,8.5,3,0.5,1,0,0.3,13.3,2.5
1,2019-03-01 00:27:41,2019-03-01 00:34:17,1,1.20,1,N,148,45,2,7,3,0.5,0,0,0.3,10.8,2.5
2,2019-03-01 00:02:50,2019-03-01 00:21:21,1,4.67,1,N,231,256,1,17.5,0.5,0.5,5.33,0,0.3,26.63,2.5
2,2019-03-01 00:33:38,2019-03-01 00:38:53,2,.61,1,N,148,114,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
1,2019-03-01 00:32:12,2019-03-01 00:45:27,1,1.10,1,N,79,148,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5
1,2019-03-01 00:50:09,2019-03-01 00:59:43,1,1.40,1,N,144,4,2,8.5,3,0.5,0,0,0.3,12.3,2.5
1,2019-03-01 00:29:00,2019-03-01 00:33:31,2,.70,1,N,230,100,2,5,3,0.5,0,0,0.3,8.8,2.5
1,2019-03-01 00:38:14,2019-03-01 00:47:58,2,1.80,1,N,163,170,1,9,3,0.5,2.55,0,0.3,15.35,2.5
1,2019-03-01 00:53:08,2019-03-01 00:58:34,1,1.00,1,N,79,137,1,5.5,3,0.5,0,0,0.3,9.3,2.5
2,2019-03-01 00:38:05,2019-03-01 00:57:06,1,3.03,1,N,164,232,2,14.5,0.5,0.5,0,0,0.3,18.3,2.5
2,2019-03-01 01:00:07,2019-03-01 01:17:47,1,3.09,1,N,232,68,1,14,0.5,0.5,4.45,0,0.3,22.25,2.5
1,2019-03-01 00:02:29,2019-03-01 00:13:13,1,2.00,1,N,234,4,1,9,3,0.5,2.55,0,0.3,15.35,2.5
1,2019-03-01 00:23:00,2019-03-01 00:34:48,1,4.10,1,N,79,236,1,13.5,3,0.5,2,0,0.3,19.3,2.5
1,2019-03-01 00:55:29,2019-03-01 01:01:49,1,1.90,1,Y,79,170,4,7.5,3,0.5,0,0,0.3,11.3,2.5
2,2019-03-01 00:16:46,2019-03-01 00:17:13,1,.06,2,N,88,88,1,52,0,0.5,11.06,0,0.3,66.36,2.5
2,2019-03-01 00:32:30,2019-03-01 00:47:08,1,3.16,1,N,158,163,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
2,2019-03-01 00:02:07,2019-03-01 00:08:52,1,1.42,1,N,161,186,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
4,2019-03-01 00:00:54,2019-03-01 00:35:27,1,21.37,1,N,132,133,2,58,0.5,0.5,0,0,0.3,59.3,0
2,2019-03-01 00:19:56,2019-03-01 00:35:50,3,1.80,1,N,107,232,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5
2,2019-02-28 23:59:02,2019-03-01 00:08:08,1,2.29,1,N,239,48,1,9,0.5,0.5,1,0,0.3,13.8,2.5
2,2019-03-01 00:17:00,2019-03-01 00:42:49,1,6.32,1,N,230,223,1,21.5,0.5,0.5,5.06,0,0.3,30.36,2.5
1,2019-03-01 00:08:46,2019-03-01 00:13:52,1,.90,1,N,246,234,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
1,2019-03-01 00:23:42,2019-03-01 00:29:46,1,.80,1,N,234,246,1,6,3,0.5,1.95,0,0.3,11.75,2.5
1,2019-03-01 00:34:54,2019-03-01 00:47:59,1,4.50,1,N,246,87,1,15.5,3,0.5,3.7,0,0.3,23,2.5
1,2019-03-01 00:59:21,2019-03-01 01:02:18,1,.40,1,N,87,209,2,4,3,0.5,0,0,0.3,7.8,2.5
2,2019-03-01 00:03:20,2019-03-01 00:08:18,1,.99,1,N,186,48,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2019-03-01 00:11:03,2019-03-01 00:18:31,1,2.02,1,N,48,249,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,2019-03-01 00:27:04,2019-03-01 00:38:50,1,2.50,1,N,114,161,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5
2,2019-03-01 00:52:34,2019-03-01 00:57:25,1,1.44,1,N,100,249,1,6,0.5,0.5,1,0,0.3,10.8,2.5
2,2019-03-01 00:11:05,2019-03-01 00:25:08,1,2.97,1,N,90,87,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,2019-03-01 00:41:51,2019-03-01 00:47:10,1,1.13,1,N,158,90,1,6,0.5,0.5,1,0,0.3,10.8,2.5
2,2019-03-01 00:35:08,2019-03-01 00:45:58,2,2.71,1,N,231,234,1,10.5,0.5,0.5,3.58,0,0.3,17.88,2.5
2,2019-03-01 00:54:44,2019-03-01 00:58:27,2,.67,1,N,170,161,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,2019-03-01 00:17:14,2019-03-01 00:28:45,1,7.19,1,N,132,222,1,20.5,0.5,0.5,2,0,0.3,23.8,0
2,2019-03-01 00:14:19,2019-03-01 00:35:16,1,4.60,1,N,231,17,1,19,0.5,0.5,4.56,0,0.3,27.36,2.5
1,2019-03-01 00:03:23,2019-03-01 00:30:03,1,4.70,1,N,161,88,1,19.5,3,0.5,5,0,0.3,28.3,2.5
1,2019-03-01 00:50:51,2019-03-01 01:04:49,1,4.40,1,N,264,264,1,15.5,0.5,0.5,1,0,0.3,17.8,0
2,2019-03-01 00:04:44,2019-03-01 00:09:26,2,1.06,1,N,249,114,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,2019-03-01 00:16:01,2019-03-01 00:18:38,2,.91,1,N,79,170,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,2019-03-01 00:45:22,2019-03-01 00:49:43,2,1.02,1,N,162,141,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
1,2019-03-01 00:09:34,2019-03-01 00:16:18,1,1.90,1,N,158,13,1,8,3,0.5,5,0,0.3,16.8,2.5
1,2019-03-01 00:59:39,2019-03-01 01:05:45,1,1.70,1,N,158,246,1,7.5,3,0.5,2.8,0,0.3,14.1,2.5
1,2019-03-01 00:29:37,2019-03-01 00:38:08,2,1.40,1,N,249,79,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
2,2019-03-01 00:10:33,2019-03-01 00:41:13,1,7.40,1,N,231,83,2,29,0.5,0.5,0,0,0.3,32.8,2.5
